mlbamid,steamerid,pn,split,proj_season,m_id,firstname,lastname,name,Team,bats,age,BB,K,Single,Double,Triple,HR,BO
600898,sa597007,0,vR,2018,0-vR-600898,Jecksson,Flores,Jecksson Flores,KCA,R,24,0.040659348,0.191739461,0.152333312,0.031051489,0.004455819,0.007519195,0.572241376
600898,sa597007,1,vR,2018,1-vR-600898,Jecksson,Flores,Jecksson Flores,KCA,R,24,0.040798593,0.1993979,0.14843447,0.030355267,0.00417733,0.007936928,0.568899512
606133,sa597025,0,vR,2018,0-vR-606133,Luis,Cruz,Luis Cruz,SLN,R,25,0.049988719,0.256209592,0.14523185,0.038709928,0.00417733,0.015316878,0.490365702
606133,sa597025,1,vR,2018,1-vR-606133,Luis,Cruz,Luis Cruz,SLN,R,25,0.050545697,0.262197099,0.143700163,0.037456728,0.004316575,0.016152344,0.485631395
602113,sa597028,0,vR,2018,0-vR-602113,Jose Augusto,Figueroa,Jose Augusto Figueroa,FA,L,25,0.034674875,0.292520372,0.136613792,0.023203488,0.004953554,0.012514241,0.495519679
602113,sa597028,1,vR,2018,1-vR-602113,Jose Augusto,Figueroa,Jose Augusto Figueroa,FA,L,25,0.034674875,0.292520372,0.136613792,0.023203488,0.004953554,0.012514241,0.495519679
606323,sa597033,0,vR,2018,0-vR-606323,Victor,Cruzado,Victor Cruzado,NYN,B,26,0.094407665,0.261640122,0.134092303,0.033697131,0.004734308,0.019911941,0.45151653
606323,sa597033,1,vR,2018,1-vR-606323,Victor,Cruzado,Victor Cruzado,NYN,B,26,0.094686154,0.258437502,0.140636787,0.035368063,0.005430529,0.019772697,0.445668268
606324,sa597034,0,vR,2018,0-vR-606324,Vicente,Lupo,Vicente Lupo,NYN,R,24,0.060849778,0.383757411,0.103458547,0.022557584,0.002088665,0.017823276,0.409464739
606324,sa597034,1,vR,2018,1-vR-606324,Vicente,Lupo,Vicente Lupo,NYN,R,24,0.060989023,0.379023103,0.108192855,0.023810783,0.002506398,0.017823276,0.407654562
606243,sa597039,0,vR,2018,0-vR-606243,Luis,Ortega,Luis Ortega,NYN,R,25,0.038988416,0.245487778,0.128522529,0.022557584,0.002367154,0.013645946,0.548430594
606243,sa597039,1,vR,2018,1-vR-606243,Luis,Ortega,Luis Ortega,NYN,R,25,0.039127661,0.242563647,0.133813814,0.023671538,0.002645643,0.013645946,0.544531752
606157,sa597058,0,vR,2018,0-vR-606157,Aristides,Aquino,Aristides Aquino,CIN,R,24,0.053144924,0.282469106,0.123618034,0.036899751,0.007349007,0.037230281,0.459288896
606157,sa597058,1,vR,2018,1-vR-606157,Aristides,Aquino,Aristides Aquino,CIN,R,24,0.052645614,0.27354481,0.12623414,0.037448289,0.00827027,0.033144373,0.468712504
606313,sa597061,0,vR,2018,0-vR-606313,Edwin,Moreno,Edwin Moreno,SDN,L,24,0.037542722,0.298777492,0.136222722,0.031546315,0.008733897,0.023594558,0.463582294
606313,sa597061,1,vR,2018,1-vR-606313,Edwin,Moreno,Edwin Moreno,SDN,L,24,0.037412365,0.292650729,0.141045919,0.031937385,0.009255324,0.023073131,0.464625148
602074,sa597083,0,vR,2018,0-vR-602074,Yonathan,Daza,Yonathan Daza,COL,R,24,0.036482018,0.172106009,0.201765054,0.040102371,0.007519195,0.009468615,0.532556738
602074,sa597083,1,vR,2018,1-vR-602074,Yonathan,Daza,Yonathan Daza,COL,R,24,0.035925041,0.18143538,0.17920747,0.035925041,0.005987507,0.008215416,0.553304146
600861,sa597088,0,vR,2018,0-vR-600861,Jeffrey,Baez,Jeffrey Baez,FA,R,24,0.060014312,0.220145307,0.140219054,0.038570683,0.004038086,0.02659567,0.510416888
600861,sa597088,1,vR,2018,1-vR-600861,Jeffrey,Baez,Jeffrey Baez,FA,R,24,0.060014312,0.220145307,0.140219054,0.038570683,0.004038086,0.02659567,0.510416888
602112,sa597093,0,vR,2018,0-vR-602112,Alfredo,Reyes,Alfredo Reyes,PIT,R,24,0.035646552,0.275982289,0.143003941,0.026177937,0.004595063,0.00640524,0.508188978
602112,sa597093,1,vR,2018,1-vR-602112,Alfredo,Reyes,Alfredo Reyes,PIT,R,24,0.037038995,0.28753957,0.137573412,0.025620959,0.004873552,0.007101462,0.500252051
606322,sa597094,0,vR,2018,0-vR-606322,J.C.,Rodriguez,J.C. Rodriguez,NYN,B,25,0.050406452,0.245348534,0.130193461,0.029102068,0.004595063,0.01058257,0.529771851
606322,sa597094,1,vR,2018,1-vR-606322,J.C.,Rodriguez,J.C. Rodriguez,NYN,B,25,0.050545697,0.242424402,0.136459457,0.030355267,0.005291285,0.010443326,0.524480566
606213,sa597096,0,vR,2018,0-vR-606213,Yermin,Mercedes,Yermin Mercedes,BAL,R,25,0.05514076,0.192435683,0.160130995,0.043165747,0.002645643,0.028684335,0.517796838
606213,sa597096,1,vR,2018,1-vR-606213,Yermin,Mercedes,Yermin Mercedes,BAL,R,25,0.05514076,0.194942081,0.157624597,0.04358348,0.003063376,0.027152647,0.51849306
606240,sa597100,0,vR,2018,0-vR-606240,Bryan,Mejia,Bryan Mejia,WAS,B,24,0.033000909,0.252032262,0.153725755,0.033557887,0.004038086,0.011000303,0.512644797
606240,sa597100,1,vR,2018,1-vR-606240,Bryan,Mejia,Bryan Mejia,WAS,B,24,0.033697131,0.258437502,0.147181271,0.032304688,0.004734308,0.011139547,0.512505553
600982,sa597103,0,vR,2018,0-vR-600982,Alberto,Triunfel,Alberto Triunfel,LAA,R,24,0.043444235,0.210119715,0.147877493,0.037595973,0.004873552,0.01058257,0.545506462
600982,sa597103,1,vR,2018,1-vR-600982,Alberto,Triunfel,Alberto Triunfel,LAA,R,24,0.044836679,0.206638606,0.148295226,0.038988416,0.005430529,0.011418036,0.544392508
606336,sa597106,0,vR,2018,0-vR-606336,Luis,Marte,Luis Marte,TEX,R,24,0.022139851,0.182827823,0.164726059,0.038849172,0.005709018,0.014899145,0.570848933
606336,sa597106,1,vR,2018,1-vR-606336,Luis,Marte,Luis Marte,TEX,R,24,0.021722118,0.186308932,0.161105706,0.038849172,0.005152041,0.014342167,0.572519865
601975,sa597152,0,vR,2018,0-vR-601975,Deiner,Lopez,Deiner Lopez,BOS,B,24,0.049431742,0.254120927,0.16027024,0.039963127,0.006683728,0.012671235,0.476859001
601975,sa597152,1,vR,2018,1-vR-601975,Deiner,Lopez,Deiner Lopez,BOS,B,24,0.049431742,0.254677905,0.15483971,0.034671842,0.00640524,0.013228213,0.486745349
601983,sa597168,0,vR,2018,0-vR-601983,Juan,Herrera,Juan Herrera,SLN,R,25,0.04233028,0.208448782,0.153586511,0.039406149,0.004734308,0.007936928,0.543557041
601983,sa597168,1,vR,2018,1-vR-601983,Juan,Herrera,Juan Herrera,SLN,R,25,0.042887258,0.21318309,0.152472556,0.038292195,0.005012796,0.008493905,0.5396582
602104,sa597169,0,vR,2018,0-vR-602104,Ramon,Urias,Ramon Urias,FA,R,24,0.058064891,0.220702285,0.151080113,0.035368063,0.003898842,0.020886652,0.509999155
602104,sa597169,1,vR,2018,1-vR-602104,Ramon,Urias,Ramon Urias,FA,R,24,0.058064891,0.220702285,0.151080113,0.035368063,0.003898842,0.020886652,0.509999155
606196,sa597177,0,vR,2018,0-vR-606196,Angelo,Mora,Angelo Mora,PHI,B,25,0.057786403,0.220423796,0.151776335,0.043444235,0.006265995,0.01378519,0.506518046
606196,sa597177,1,vR,2018,1-vR-606196,Angelo,Mora,Angelo Mora,PHI,B,25,0.056811692,0.214436289,0.156928375,0.044140457,0.006822973,0.013088968,0.507771245
602924,sa597185,0,vR,2018,0-vR-602924,Elvis,Rubio,Elvis Rubio,DET,R,23,0.038709928,0.252867728,0.135345502,0.028823579,0.002645643,0.018380253,0.523227367
602924,sa597185,1,vR,2018,1-vR-602924,Elvis,Rubio,Elvis Rubio,DET,R,23,0.039127661,0.265678208,0.131168172,0.027431136,0.002088665,0.018241009,0.51626515
606472,sa597191,0,vR,2018,0-vR-606472,Carlos,Torres,Carlos Torres,SLN,R,25,0.034811086,0.249525864,0.136180968,0.025760204,0.002506398,0.014481412,0.536734069
606472,sa597191,1,vR,2018,1-vR-606472,Carlos,Torres,Carlos Torres,SLN,R,25,0.035228819,0.255374126,0.134788525,0.025063982,0.002645643,0.015456122,0.531442784
600882,sa597192,0,vR,2018,0-vR-600882,Rehiner,Cordova,Rehiner Cordova,MIA,R,24,0.060153556,0.204271452,0.14105452,0.025760204,0.00320262,0.006265995,0.559291652
600882,sa597192,1,vR,2018,1-vR-600882,Rehiner,Cordova,Rehiner Cordova,MIA,R,24,0.059596579,0.207891805,0.140776031,0.025620959,0.002645643,0.006962217,0.556506765
600937,sa597198,0,vR,2018,0-vR-600937,Victor,Moscote,Victor Moscote,NYN,R,24,0.033279398,0.288792769,0.112927163,0.017127054,0.001670932,0.009050882,0.537151802
600937,sa597198,1,vR,2018,1-vR-600937,Victor,Moscote,Victor Moscote,NYN,R,24,0.033418642,0.28531166,0.11766147,0.018101765,0.001810176,0.009050882,0.534645403
606200,sa597210,0,vR,2018,0-vR-606200,Jose,Rojas,Jose Rojas,TBA,R,25,0.02757038,0.250500574,0.122952755,0.02116514,0.002227909,0.013088968,0.562494272
606200,sa597210,1,vR,2018,1-vR-606200,Jose,Rojas,Jose Rojas,TBA,R,25,0.027709624,0.246601733,0.127826307,0.022975317,0.002227909,0.014481412,0.558177698
606189,sa597218,0,vR,2018,0-vR-606189,Hamlet,Marte,Hamlet Marte,COL,R,24,0.046507611,0.26191861,0.152194068,0.037456728,0.003759597,0.020886652,0.477276734
606189,sa597218,1,vR,2018,1-vR-606189,Hamlet,Marte,Hamlet Marte,COL,R,24,0.045811389,0.276260778,0.134370792,0.033000909,0.002924131,0.01796252,0.48966948
606470,sa597507,0,vR,2018,0-vR-606470,Emilio,Guerrero,Emilio Guerrero,TOR,R,25,0.049014009,0.246880221,0.140915276,0.044140457,0.005430529,0.023532294,0.490087214
606470,sa597507,1,vR,2018,1-vR-606470,Emilio,Guerrero,Emilio Guerrero,TOR,R,25,0.049431742,0.242842135,0.147042027,0.042051792,0.005152041,0.022139851,0.491340413
600475,sa597511,0,vR,2018,0-vR-600475,Jorge,Tillero,Jorge Tillero,WAS,R,24,0.030773,0.21638571,0.151358602,0.029519801,0.002088665,0.011418036,0.558456186
600475,sa597511,1,vR,2018,1-vR-600475,Jorge,Tillero,Jorge Tillero,WAS,R,24,0.031469222,0.221955484,0.143978651,0.028405846,0.002506398,0.011278792,0.560405607
606145,sa597594,0,vR,2018,0-vR-606145,Elio,Castillo,Elio Castillo,TEX,R,24,0.041773303,0.227525258,0.143839407,0.026317181,0.00320262,0.015734611,0.541607621
606145,sa597594,1,vR,2018,1-vR-606145,Elio,Castillo,Elio Castillo,TEX,R,24,0.040937837,0.231981077,0.140636787,0.026177937,0.002924131,0.015177633,0.542164598
601979,sa597686,0,vR,2018,0-vR-601979,Eduardo,de Oleo,Eduardo de Oleo,HOU,R,25,0.040520104,0.287261081,0.120167869,0.026456425,0.003481109,0.025342471,0.496770942
601979,sa597686,1,vR,2018,1-vR-601979,Eduardo,de Oleo,Eduardo de Oleo,HOU,R,25,0.040102371,0.279741886,0.122952755,0.026456425,0.00320262,0.02436776,0.503176182
607437,sa597695,0,vR,2018,0-vR-607437,Rando,Moreno,Rando Moreno,SFN,B,26,0.052634362,0.17085281,0.159852507,0.035089575,0.004873552,0.004873552,0.571823643
607437,sa597695,1,vR,2018,1-vR-607437,Rando,Moreno,Rando Moreno,SFN,B,26,0.052773606,0.170435077,0.161801927,0.036203529,0.004316575,0.005709018,0.568760268
606623,sa597735,0,vR,2018,0-vR-606623,Daniel,Arribas,Daniel Arribas,PIT,R,25,0.064887864,0.250918307,0.13464928,0.026317181,0.00320262,0.011418036,0.508606711
606623,sa597735,1,vR,2018,1-vR-606623,Daniel,Arribas,Daniel Arribas,PIT,R,25,0.067533507,0.261083144,0.129357995,0.025899448,0.003341864,0.012671235,0.500112806
607439,sa597740,0,vR,2018,0-vR-607439,Herlis,Rodriguez,Herlis Rodriguez,PHI,L,24,0.058008719,0.219390279,0.146911969,0.040801638,0.004432127,0.029982035,0.500473233
607439,sa597740,1,vR,2018,1-vR-607439,Herlis,Rodriguez,Herlis Rodriguez,PHI,L,24,0.057226579,0.213524229,0.150953026,0.040931995,0.00469284,0.028157041,0.504514289
605490,sa597751,0,vR,2018,0-vR-605490,Bubba,Starling,Bubba Starling,KCA,R,25,0.054033047,0.283331033,0.132540385,0.042227408,0.003689867,0.01873127,0.465446991
605490,sa597751,1,vR,2018,1-vR-605490,Bubba,Starling,Bubba Starling,KCA,R,25,0.054333272,0.294618003,0.128042384,0.040894148,0.003384262,0.019676065,0.459051866
595874,sa597752,0,vR,2018,0-vR-595874,Jacob,Anderson,Jacob Anderson,TOR,R,25,0.036899751,0.29491952,0.115990538,0.024228516,0.002506398,0.016848566,0.508606711
595874,sa597752,1,vR,2018,1-vR-595874,Jacob,Anderson,Jacob Anderson,TOR,R,25,0.03717824,0.290185212,0.120307113,0.023253805,0.002367154,0.015873855,0.510834621
595974,sa597772,0,vR,2018,0-vR-595974,Travis,Harrison,Travis Harrison,MIN,R,25,0.086749226,0.287121837,0.122952755,0.041077081,0.00320262,0.0147599,0.44413658
595974,sa597772,1,vR,2018,1-vR-595974,Travis,Harrison,Travis Harrison,MIN,R,25,0.087584692,0.292134633,0.118357692,0.039127661,0.003063376,0.014481412,0.445250535
605142,sa597776,0,vR,2018,0-vR-605142,Dante,Bichette,Dante Bichette,NYA,R,25,0.081318697,0.224879615,0.137573412,0.03495033,0.00320262,0.019354964,0.498720363
605142,sa597776,1,vR,2018,1-vR-605142,Dante,Bichette,Dante Bichette,NYA,R,25,0.080900964,0.223347927,0.139244344,0.036899751,0.003620353,0.018519498,0.497467164
605248,sa597785,0,vR,2018,0-vR-605248,Granden,Goetzman,Granden Goetzman,TBA,R,25,0.0455329,0.245348534,0.141472253,0.036064285,0.007658439,0.018519498,0.505404091
605248,sa597785,1,vR,2018,1-vR-605248,Granden,Goetzman,Granden Goetzman,TBA,R,25,0.045811389,0.241588936,0.146345805,0.039266905,0.007658439,0.020329674,0.498998852
595878,sa597795,0,vR,2018,0-vR-595878,Brett,Austin,Brett Austin,CHA,B,25,0.082293407,0.28948899,0.114876584,0.03397562,0.003898842,0.023532294,0.451934263
595878,sa597795,1,vR,2018,1-vR-595878,Brett,Austin,Brett Austin,CHA,B,25,0.076862878,0.283640728,0.118357692,0.035785796,0.004316575,0.022139851,0.458896481
543004,sa597800,0,vR,2018,0-vR-543004,Kes,Carter,Kes Carter,TBA,L,28,0.079647927,0.224213476,0.135179869,0.043539128,0.00469284,0.021769564,0.490957196
543004,sa597800,1,vR,2018,1-vR-543004,Kes,Carter,Kes Carter,TBA,L,28,0.07990864,0.220824203,0.136353079,0.045624835,0.004953554,0.021899921,0.490435769
605266,sa597804,0,vR,2018,0-vR-605266,James,Harris,James Harris,OAK,R,24,0.068786706,0.23114561,0.155396688,0.041216326,0.003898842,0.016430833,0.483124996
605266,sa597804,1,vR,2018,1-vR-605266,James,Harris,James Harris,OAK,R,24,0.068368973,0.237272362,0.154421977,0.040520104,0.004038086,0.017127054,0.478251444
605196,sa597807,0,vR,2018,0-vR-605196,Kevin,Cron,Kevin Cron,ARI,R,25,0.055836982,0.263032565,0.131168172,0.043722724,0.001810176,0.039406149,0.465023232
605196,sa597807,1,vR,2018,1-vR-605196,Kevin,Cron,Kevin Cron,ARI,R,25,0.056672448,0.263589543,0.131864393,0.04135557,0.001531688,0.039127661,0.465858698
596028,sa597836,0,vR,2018,0-vR-596028,Tyler,Marlette,Tyler Marlette,SEA,R,25,0.057507914,0.24813342,0.13144666,0.040241615,0.00320262,0.022696828,0.496770942
596028,sa597836,1,vR,2018,1-vR-596028,Tyler,Marlette,Tyler Marlette,SEA,R,25,0.059039602,0.242842135,0.135763235,0.042051792,0.003620353,0.023810783,0.4928721
607021,sa597837,0,vR,2018,0-vR-607021,Jake,Lowery,Jake Lowery,WAS,L,27,0.094508587,0.294866792,0.116929935,0.040019498,0.003649987,0.020726711,0.42929849
607021,sa597837,1,vR,2018,1-vR-607021,Jake,Lowery,Jake Lowery,WAS,L,27,0.096855007,0.301775696,0.110151388,0.038455218,0.00430177,0.021378494,0.427082426
605421,sa597838,0,vR,2018,0-vR-605421,Michael,Perez,Michael Perez,ARI,L,25,0.078214003,0.211438522,0.135701296,0.050578389,0.004171414,0.022290991,0.497605386
605421,sa597838,1,vR,2018,1-vR-605421,Michael,Perez,Michael Perez,ARI,L,25,0.079256857,0.211829592,0.136744149,0.047971255,0.00351963,0.021508851,0.499169666
596018,sa597839,0,vR,2018,0-vR-596018,Patrick,Leonard,Patrick Leonard,TBA,R,25,0.061685244,0.285590149,0.134370792,0.042748014,0.002506398,0.02019043,0.452908974
596018,sa597839,1,vR,2018,1-vR-596018,Patrick,Leonard,Patrick Leonard,TBA,R,25,0.061963733,0.28113433,0.138965855,0.046229122,0.002506398,0.022279095,0.446921467
605370,sa597861,0,vR,2018,0-vR-605370,C.J.,McElroy,C.J. McElroy,SLN,B,25,0.066558796,0.229474678,0.153308022,0.034254109,0.00417733,0.015177633,0.497049431
605370,sa597861,1,vR,2018,1-vR-605370,C.J.,McElroy,C.J. McElroy,SLN,B,25,0.067394262,0.234626719,0.151915579,0.03397562,0.004316575,0.0160131,0.491758146
607179,sa597862,0,vR,2018,0-vR-607179,Jordan,Weems,Jordan Weems,BOS,L,25,0.081994347,0.257193714,0.138047716,0.047971255,0.00508391,0.015382087,0.454326971
607179,sa597862,1,vR,2018,1-vR-607179,Jordan,Weems,Jordan Weems,BOS,L,25,0.082124703,0.257845497,0.132442379,0.039498072,0.004041057,0.017207081,0.466841211
605520,sa597901,0,vR,2018,0-vR-605520,Mitch,Walding,Mitch Walding,FA,L,25,0.08968539,0.320286343,0.120319208,0.035978441,0.005735694,0.031676671,0.396318252
605520,sa597901,1,vR,2018,1-vR-605520,Mitch,Walding,Mitch Walding,FA,L,25,0.08968539,0.320286343,0.120319208,0.035978441,0.005735694,0.031676671,0.396318252
597691,sa597940,0,vR,2018,0-vR-597691,Yoel,Araujo,Yoel Araujo,TBA,R,24,0.046507611,0.352705922,0.115572805,0.023950027,0.002924131,0.021304385,0.437035119
597691,sa597940,1,vR,2018,1-vR-597691,Yoel,Araujo,Yoel Araujo,TBA,R,24,0.046646855,0.347414637,0.120028624,0.026038692,0.002924131,0.02339305,0.43355401
594096,sa597945,0,vR,2018,0-vR-594096,Gilberto,Galaviz,Gilberto Galaviz,FA,R,26,0.042887258,0.162776638,0.157763841,0.033140154,0.002784887,0.012114258,0.588532964
594096,sa597945,1,vR,2018,1-vR-594096,Gilberto,Galaviz,Gilberto Galaviz,FA,R,26,0.042887258,0.162776638,0.157763841,0.033140154,0.002784887,0.012114258,0.588532964
605504,sa597958,0,vR,2018,0-vR-605504,Dillon,Thomas,Dillon Thomas,COL,L,25,0.059051572,0.289522169,0.1543423,0.048753395,0.00469284,0.021769564,0.421868159
605504,sa597958,1,vR,2018,1-vR-605504,Dillon,Thomas,Dillon Thomas,COL,L,25,0.058008719,0.305425683,0.139220926,0.045103409,0.00351963,0.018510647,0.430210986
607240,sa597966,0,vR,2018,0-vR-607240,Dan,Gamache,Dan Gamache,WAS,L,27,0.074694373,0.222258126,0.164770834,0.046667689,0.003649987,0.014730304,0.473228688
607240,sa597966,1,vR,2018,1-vR-607240,Dan,Gamache,Dan Gamache,WAS,L,27,0.07638901,0.227733106,0.156558363,0.045233765,0.00430177,0.015251731,0.474532255
592582,sa597971,0,vR,2018,0-vR-592582,Bryson,Myles,Bryson Myles,CLE,R,28,0.074634968,0.271944203,0.132839104,0.041216326,0.00417733,0.021582873,0.453605195
592582,sa597971,1,vR,2018,1-vR-592582,Bryson,Myles,Bryson Myles,CLE,R,28,0.07533119,0.26832385,0.134231547,0.039406149,0.005152041,0.022696828,0.454858395
607096,sa597974,0,vR,2018,0-vR-607096,Joe,Tuschak,Joe Tuschak,NYN,L,25,0.057748006,0.264624044,0.118494215,0.025028481,0.002476777,0.018119577,0.5135089
607096,sa597974,1,vR,2018,1-vR-607096,Joe,Tuschak,Joe Tuschak,NYN,L,25,0.057878362,0.261234771,0.125403119,0.026332048,0.002867847,0.017728507,0.508555346
595909,sa597983,0,vR,2018,0-vR-595909,Jake,Cave,Jake Cave,NYA,L,25,0.06708665,0.260753661,0.150219266,0.045208231,0.007001632,0.029095072,0.440635488
595909,sa597983,1,vR,2018,1-vR-595909,Jake,Cave,Jake Cave,NYA,L,25,0.066676766,0.258979735,0.151032315,0.045765943,0.008547097,0.025399393,0.443598751
605343,sa598065,0,vR,2018,0-vR-605343,Daniel,Lockhart,Daniel Lockhart,ARI,L,25,0.053055166,0.16802975,0.148997676,0.045755192,0.006908904,0.010689247,0.566564065
605343,sa598065,1,vR,2018,1-vR-605343,Daniel,Lockhart,Daniel Lockhart,ARI,L,25,0.053837306,0.16842082,0.149779816,0.043669485,0.00586605,0.010298177,0.568128345
607388,sa598092,0,vR,2018,0-vR-607388,Joe,Maloney,Joe Maloney,MIN,R,27,0.056672448,0.336553579,0.125180665,0.042051792,0.004038086,0.019076475,0.416426956
607388,sa598092,1,vR,2018,1-vR-607388,Joe,Maloney,Joe Maloney,MIN,R,27,0.057229425,0.342541085,0.120446357,0.039963127,0.003898842,0.018519498,0.417401666
601707,sa598106,0,vR,2018,0-vR-601707,Dustin,Houle,Dustin Houle,MIL,R,24,0.069065194,0.230449389,0.133535326,0.04038086,0.003341864,0.01378519,0.509442177
601707,sa598106,1,vR,2018,1-vR-601707,Dustin,Houle,Dustin Houle,MIL,R,24,0.067533507,0.227664502,0.138687366,0.040520104,0.003063376,0.012671235,0.50985991
605363,sa598118,0,vR,2018,0-vR-605363,Jon,Matthews,Jon Matthews,CIN,R,27,0.066419552,0.276121533,0.137155679,0.026317181,0.002506398,0.014202923,0.477276734
605363,sa598118,1,vR,2018,1-vR-605363,Jon,Matthews,Jon Matthews,CIN,R,27,0.06572333,0.267488384,0.139662077,0.026734914,0.002784887,0.012531991,0.485074417
595937,sa598172,0,vR,2018,0-vR-595937,Shawon,Dunston Jr.,Shawon Dunston Jr.,SFN,L,25,0.050448032,0.223431336,0.142349486,0.031546315,0.006778547,0.012253527,0.533192757
595937,sa598172,1,vR,2018,1-vR-595937,Shawon,Dunston Jr.,Shawon Dunston Jr.,SFN,L,25,0.050448032,0.222649196,0.142219129,0.032849881,0.005605337,0.015121374,0.531107051
607355,sa598265,0,vR,2018,0-vR-607355,Logan,Moore,Logan Moore,PHI,L,27,0.082776487,0.296040002,0.120319208,0.036108798,0.004171414,0.023073131,0.43751096
607355,sa598265,1,vR,2018,1-vR-607355,Logan,Moore,Logan Moore,PHI,L,27,0.081603277,0.288218602,0.124229908,0.036369512,0.004432127,0.021769564,0.44337701
605346,sa598270,0,vR,2018,0-vR-605346,Jack,Lopez,Jack Lopez,KCA,R,25,0.044279701,0.234765963,0.149687669,0.032722421,0.00417733,0.011418036,0.522948879
605346,sa598270,1,vR,2018,1-vR-605346,Jack,Lopez,Jack Lopez,KCA,R,25,0.04455819,0.244234579,0.145371095,0.031886955,0.003759597,0.012114258,0.518075327
605456,sa598291,0,vR,2018,0-vR-605456,Ismael,Salgado,Ismael Salgado,DET,R,25,0.03495033,0.261222389,0.134092303,0.028405846,0.004734308,0.012392747,0.524202078
605456,sa598291,1,vR,2018,1-vR-605456,Ismael,Salgado,Ismael Salgado,DET,R,25,0.035228819,0.274311357,0.129914973,0.027431136,0.003620353,0.012392747,0.517100616
606939,sa598306,0,vR,2018,0-vR-606939,Aaron,Brown,Aaron Brown,PHI,L,26,0.059964069,0.294997149,0.132833449,0.040149855,0.004823197,0.027244544,0.439987737
606939,sa598306,1,vR,2018,1-vR-606939,Aaron,Brown,Aaron Brown,PHI,L,26,0.059181929,0.287045392,0.137135219,0.040410568,0.00508391,0.025680264,0.445462717
592530,sa598311,0,vR,2018,0-vR-592530,Jose,Marmolejos,Jose Marmolejos,WAS,L,25,0.072604716,0.204383461,0.160338707,0.048962756,0.005155014,0.026051583,0.482503763
592530,sa598311,1,vR,2018,1-vR-592530,Jose,Marmolejos,Jose Marmolejos,WAS,L,25,0.07424405,0.209340965,0.152181539,0.047323422,0.005984556,0.026999632,0.483925836
606242,sa598314,0,vR,2018,0-vR-606242,Carlos,Mesa,Carlos Mesa,BOS,R,30,0.038988416,0.38180799,0.108053611,0.026038692,0.002088665,0.022000606,0.421022019
606242,sa598314,1,vR,2018,1-vR-606242,Carlos,Mesa,Carlos Mesa,BOS,R,30,0.039127661,0.382782701,0.104015525,0.023532294,0.002367154,0.02116514,0.427009526
607399,sa598325,0,vR,2018,0-vR-607399,Todd,Hankins,Todd Hankins,CLE,R,27,0.053748317,0.308426221,0.134510036,0.035646552,0.004316575,0.010861059,0.452491241
607399,sa598325,1,vR,2018,1-vR-607399,Todd,Hankins,Todd Hankins,CLE,R,27,0.05416605,0.30452738,0.136180968,0.03397562,0.005152041,0.011557281,0.454440662
519402,sa598344,0,vR,2018,0-vR-519402,Garrett,Weber,Garrett Weber,MIA,R,29,0.061406756,0.230727877,0.160130995,0.039684638,0.005709018,0.011975014,0.490365702
519402,sa598344,1,vR,2018,1-vR-519402,Garrett,Weber,Garrett Weber,MIA,R,29,0.060849778,0.234626719,0.159574018,0.039406149,0.004873552,0.013367457,0.487302327
605466,sa598479,0,vR,2018,0-vR-605466,KC,Serna,KC Serna,MIA,R,28,0.053748317,0.193271149,0.157903086,0.040102371,0.004595063,0.010164837,0.540215177
605466,sa598479,1,vR,2018,1-vR-605466,KC,Serna,KC Serna,MIA,R,28,0.053191339,0.196473769,0.157763841,0.039823882,0.003898842,0.011418036,0.53743029
607005,sa598483,0,vR,2018,0-vR-607005,Sean,Jamieson,Sean Jamieson,ARI,R,29,0.063773909,0.299375339,0.140497543,0.039684638,0.004734308,0.012114258,0.439820005
607005,sa598483,1,vR,2018,1-vR-607005,Sean,Jamieson,Sean Jamieson,ARI,R,29,0.064609375,0.299932316,0.140915276,0.037735217,0.003898842,0.011975014,0.44093396
598288,sa598488,0,vR,2018,0-vR-598288,Steve,Rodriguez,Steve Rodriguez,ATL,L,28,0.082385417,0.254716937,0.128922749,0.040149855,0.003649987,0.013296381,0.476878675
598288,sa598488,1,vR,2018,1-vR-598288,Steve,Rodriguez,Steve Rodriguez,ATL,L,28,0.081212207,0.246634824,0.131790595,0.040410568,0.004041057,0.013948164,0.481962585
542932,sa598490,0,vR,2018,0-vR-542932,Jon,Berti,Jon Berti,TOR,R,28,0.066141063,0.229613923,0.138548122,0.032026199,0.00960786,0.009886348,0.514176485
542932,sa598490,1,vR,2018,1-vR-542932,Jon,Berti,Jon Berti,TOR,R,28,0.066558796,0.225715081,0.143839407,0.030633756,0.009050882,0.009329371,0.514872707
607974,sa598601,0,vR,2018,0-vR-607974,Glynn,Davis,Glynn Davis,BAL,R,26,0.054305294,0.255931104,0.153308022,0.040520104,0.00417733,0.01378519,0.477972956
607974,sa598601,1,vR,2018,1-vR-607974,Glynn,Davis,Glynn Davis,BAL,R,26,0.054305294,0.259133724,0.150383891,0.040520104,0.004734308,0.012949724,0.477972956
607332,sa598644,0,vR,2018,0-vR-607332,Peter,Lavin,Peter Lavin,LAN,L,30,0.059312286,0.202183198,0.140524493,0.046276619,0.004953554,0.020987424,0.525762427
607332,sa598644,1,vR,2018,1-vR-607332,Peter,Lavin,Peter Lavin,LAN,L,30,0.062049776,0.200879632,0.144695906,0.047189115,0.00625712,0.020074928,0.518853523
606281,sa598653,0,vR,2018,0-vR-606281,Danry,Vasquez,Danry Vasquez,HOU,L,24,0.065960476,0.15981728,0.157601217,0.046015905,0.004953554,0.020465998,0.545185571
